objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
100132916	0	FAM159B	5	64690308	64718190	1	6	160	0.008156	27883
348378	0	FAM159A	1	52633344	52667514	1	5	190	0.078959	34171
220388	1.33331647624284	CCDC89	11	85683850	85686277	-1	7	374	0.015665	2428
143570	0	XRRA1	11	74840910	74949187	-1	6	792	0.070285	108278
79447	0	PAGR1	16	29816207	29822495	1	7	254	0.014619	6289
100526761	0.0376060341136101	SOHLH2,CCDC169-SOHLH2	13	36168208	36297855	-1	10	497	0.018584	129648
2963	0.484822839262574	GTF2F2	13	45120496	45284105	1	6	249	0.021516	163610
55328	0	RNLS	10	88273864	88583854	-1	6	342	0.010256	309991
149175	0	MANEAL	1	37794049	37801606	1	10	457	0.011288	7558
79694	0	MANEA	6	95577497	95609457	1	7	462	0.006546	31961
26046	0.0376060170123598	LTN1	21	28928144	28992956	-1	7	1812	0.010567	64813
29928	0	TIMM22	17	997117	1002167	1	5	194	0.058841	5051
64963	0.386763617226555	MRPS11	15	88467453	88478630	1	10	195	0.074599	11178
4351	0	MPI	15	74890011	74899457	1	5	423	0.00419	9447
57646	0	USP28	11	113797875	113875570	-1	7	1077	0.008132	77696
29761	0	USP25	21	15730008	15880072	1	7	1055	0.022814	150065
53349	0.0651355559964542	ZFYVE1	14	72969445	73027212	-1	6	777	0.010354	57768
26521	0	TIMM8B	11	112084800	112086798	-1	10	83	0.012514	1999
84435	0	GPR123	10	133070929	133131675	1	7	560	0.030509	60747
25960	1.62640818488086	GPR124	8	37796883	37843986	1	6	1331	0.024022	47104
166647	0.0376060255629878	GPR125	4	22387374	22516054	-1	7	1319	0.014445	128681
84936	0	ZFYVE19	15	40807076	40814569	1	7	396	0.052905	7494
550	0	AUP1	2	74526648	74529892	-1	8	466	0.008693	3245
55718	0	POLR3E	16	22297375	22335103	1	8	708	0.024638	37729
29882	0.00817217501204756	ANAPC2	9	137174784	137188605	-1	7	822	0.018826	13822
163154	0.137553218554063	PRR22	19	5782960	5784765	-1	6	378	0.002401	1806
10899	0	JTB	1	153974269	153977975	-1	7	146	0.025589	3707
196528	0.522796964568109	ARID2	12	45729691	45908037	1	7	1774	0.007801	178347
4705	0	NDUFA10	2	239957372	240025402	-1	7	324	0.027819	68031
116228	1.09352915111279	COX20	1	244835337	244845057	1	7	118	0.019829	9721
6623	0.702871495558102	SNCG	10	86957774	86963260	1	6	127	0.011804	5487
6622	0	SNCA	4	89724099	89838296	-1	6	140	0.022212	114198
6620	0	SNCB	5	176620209	176630556	-1	6	134	0.008239	10348
147339	0	C18orf25	18	46174022	46266992	1	5	404	0.007581	92971
83605	0	CCM2	7	44999746	45076470	1	7	465	0.008801	76725
1040	0	CDS1	4	84582904	84651340	1	7	461	0.006095	68437
8760	0	CDS2	20	5126761	5197887	1	7	431	0.006341	71127
56729	0	RETN	19	7669086	7670454	1	6	108	0.079462	1369
84666	0	RETNLB	3	108755639	108757283	-1	7	111	0.065338	1645
201799	1.75755249528981	TMEM154	4	152626114	152680165	-1	6	183	0.177858	54052
2592	0	GALT	9	34646589	34650598	1	7	379	0.021652	4010
203190	0	LGI3	8	22146830	22156831	-1	7	548	0.016524	10002
55203	0	LGI2	4	24998849	25030792	-1	7	545	0.012727	31944
9211	0	LGI1	10	93757809	93798159	1	6	557	0.001731	40351
163175	0	LGI4	19	35124513	35135274	-1	5	537	0.041276	10762
5961	0.978443968564407	PRPH2	6	42696595	42722853	-1	9	346	0.010232	26259
6094	0	ROM1	11	62612741	62615120	1	7	351	0.011119	2380
255374	0	MBLAC1	7	100126694	100128498	1	6	266	0.068507	1805
7917	0	BAG6	6	31639028	31660767	-1	7	1125	0.031321	21740
10268	0	RAMP3	7	45157768	45184250	1	8	148	0.020303	26483
10266	0	RAMP2	17	42761194	42763041	1	6	175	0.008145	1848
10267	0	RAMP1	2	237859544	237912114	1	6	148	0.066874	52571
63935	0	PCIF1	20	45934678	45948023	1	7	704	0.019754	13346
5193	0	PEX12	17	35574795	35578637	-1	9	359	0.00685	3843
11258	0.643460224696222	DCTN3	9	34613545	34620523	-1	9	186	0.025158	6979
55586	0	MIOX	22	50486784	50490321	1	6	285	0.01046	3538
4798	0	NFRKB	11	129863775	129895595	-1	9	1324	0.007074	31821
26289	0	AK5	1	77281977	77559969	1	8	562	0.014026	277993
203	0	AK1	9	127866480	127877743	-1	7	194	0.021352	11264
51727	0	CMPK1	1	47333797	47378839	1	9	228	0.013724	45043
80021	0	TMEM62	15	43133524	43185147	1	5	643	0.006953	51624
54360	0	CYTL1	4	5014586	5019470	-1	7	136	0.030596	4885
7153	0	TOP2A	17	40388521	40417950	-1	7	1531	0.011095	29430
7155	0.243852978228033	TOP2B	3	25597905	25664905	-1	8	1621	0.011431	67001
55626	0	AMBRA1	11	46396412	46594069	-1	7	1297	0.00888	197658
131870	0.0376060319759551	NUDT16	3	131381671	131388830	1	8	195	0.040641	7160
30849	0	PIK3R4	3	130678934	130746852	-1	6	1358	0.026404	67919
5919	0	RARRES2	7	150333944	150341683	-1	8	163	0.020008	7740
51535	0	PPHLN1	12	42326145	42450801	1	8	425	0.002593	124657
9984	0	THOC1	18	214520	268059	-1	7	657	0.004022	53540
64863	0	METTL4	18	2537525	2571490	-1	7	472	0.011962	33966
219854	0.972809479345342	TMEM218	11	125094370	125111763	-1	6	115	0.024256	17394
54856	0.0376060341136101	GON4L	1	155749658	155859400	-1	6	2194	0.01501	109743
2235	0.0951597872746229	FECH	18	57544841	57586737	-1	8	423	0.005577	41897
28958	0	COA3	17	42797618	42798725	-1	9	106	0.042326	1108
3600	0.0376060298382997	IL15	4	141636596	141733987	1	8	162	0.008941	97392
160298	0.609668854736918	C11orf42	11	6205568	6211135	1	6	333	0.027861	5568
51099	0	ABHD5	3	43690883	43722725	1	6	349	0.005991	31843
63874	0	ABHD4	14	22598238	22612359	1	8	342	0.026158	14122
283152	0	CCDC153	11	119190226	119206235	-1	5	209	0.076615	16010
7737	0.718049303423015	RNF113A	X	119870532	119871828	-1	9	343	0.010748	1297
140432	0	RNF113B	13	98175785	98177267	-1	6	322	0.024458	1483
10102	0	TSFM	12	57782745	57802856	1	8	325	0.019908	20112
374882	0	TMEM205	19	11342776	11346335	-1	7	189	0.036965	3560
158427	0	TSTD2	9	97600080	97633680	-1	8	516	0.021684	33601
966	0	CD59	11	33703010	33736479	-1	8	128	0.034029	33470
22820	0	COPG1	3	129249610	129277773	1	7	874	0.00729	28164
55851	0.00140215903858687	PSENEN	19	35745577	35747155	1	6	101	0.011218	1579
92370	0.0086736120563215	ACPL2	3	141231825	141294903	1	8	480	0.004264	63079
53918	0	PELO	5	52787940	52802617	1	7	385	0.014825	14678
51260	0.868739253465325	CXorf26	X	76172936	76178314	1	5	233	0.004101	5379
4077	0	NBR1	17	43170481	43211688	1	6	964	0.008713	41208
150483	0	TEKT4	2	94871433	94876829	1	6	433	0.023863	5397
83659	0	TEKT1	17	6799981	6831741	-1	7	418	0.01279	31761
27285	0	TEKT2	1	36084075	36088276	1	6	430	0.010231	4202
146279	0	TEKT5	16	10627501	10694945	-1	7	485	0.022058	67445
64518	0.546804337250198	TEKT3	17	15303812	15341641	-1	8	490	0.006809	37830
7150	0.790839967093498	TOP1	20	41028822	41124487	1	8	767	0.01542	95666
116447	0	TOP1MT	8	143309324	143359979	-1	7	601	0.033328	50656
85569	0	GALP	19	56176020	56185775	1	6	116	0.025264	9756
9688	0	NUP93	16	56730105	56848725	1	9	819	0.01165	118621
84984	0	CEP19	3	196706273	196712259	-1	12	167	0.006838	5987
79865	0	TREML2	6	41189749	41201187	-1	7	370	0.018297	11439
221143	0	N6AMT2	13	20728931	20773956	-1	8	214	0.02161	45026
151246	0	SGOL2	2	200526142	200584095	1	7	1259	0.014136	57954
2176	0	FANCC	9	95099054	95317709	-1	8	558	0.025567	218656
23252	0.0376060341136101	OTUD3	1	19881863	19912945	1	6	394	0.013456	31083
51053	0	GMNN	6	24774931	24786099	1	8	209	0.006354	11169
345643	0	MCIN	5	55219597	55227315	-1	6	385	0.004197	7719
57407	0	NMRAL1	16	4461689	4474895	-1	7	299	0.042751	13207
128710	1.35545922604133	SLX4IP	20	10435303	10623903	1	8	408	0.021767	188601
84514	0	GHDC	17	42189087	42194532	-1	8	532	0.021972	5446
387914	0.367458737052977	SHISA2	13	26044597	26051060	-1	6	295	0.007373	6464
152573	0	SHISA3	4	42397839	42402487	1	6	238	0.004122	4649
51185	0	CRBN	3	3149633	3179717	-1	7	442	0.006027	30085
9652	0	TTC37	5	95463895	95555005	-1	5	1450	0.002706	91111
63933	0	CCDC90A	6	13786549	13814562	-1	6	363	0.017699	28014
60492	0	CCDC90B	11	83259093	83286407	-1	8	254	0.023287	27315
54585	0	LZTFL1	3	45823316	45915724	-1	7	299	0.013394	92409
1787	0	TRDMT1	10	17137829	17202090	-1	8	391	0.005656	64262
23033	0.0531829574243307	DOPEY1	6	83067666	83171350	1	7	2465	0.007365	103685
9980	0	DOPEY2	21	36156787	36294274	1	7	2298	0.014018	137488
80714	0	PBX4	19	19561707	19618916	-1	5	358	0.152606	57210
5090	0	PBX3	9	125747338	125967377	1	6	384	0.014697	220040
5089	0	PBX2	6	32184733	32190186	-1	8	430	0.01219	5454
9183	0	ZW10	11	113733183	113773763	-1	6	779	0.007676	40581
80153	0	EDC3	15	74630558	74696045	-1	5	508	0.003613	65488
9862	0	MED24	17	40019097	40054636	-1	9	989	0.017362	35540
374973	0.0962996287430437	TEX38	1	46671825	46673594	1	6	230	0.010319	1770
118	0	ADD1	4	2843727	2930076	1	6	768	0.015995	86350
119	0	ADD2	2	70662084	70768243	-1	9	726	0.012337	106160
120	0.586140568544874	ADD3	10	110005869	110135565	1	8	706	0.00533	129697
126321	0	MFSD12	19	3538720	3557584	-1	6	473	0.015208	18865
64853	0	AIDA	1	222668013	222712522	-1	7	306	0.002858	44510
55929	0	DMAP1	1	44213453	44220679	1	7	467	0.013846	7227
27101	0	CACYBP	1	174999435	175012027	1	10	228	0.003923	12593
56993	0	TOMM22	22	38681949	38684760	1	11	142	0.007412	2812
27240	0.390074111949985	SIT1	9	35649298	35650950	-1	6	196	0.014465	1653
1983	0	EIF5	14	103334002	103345025	1	6	431	0.010885	11024
222865	0	TMEM130	7	98846488	98870050	-1	5	394	0.068427	23563
80055	0.536329275517989	PGAP1	2	196833004	196926995	-1	6	922	0.043041	93992
93081	0.0531829589358814	TEX30	13	102765888	102773821	-1	8	227	0.004501	7934
55813	0	UTP6	17	31863171	31901710	-1	7	597	0.004904	38540
23109	0	DDN	12	48995150	48999305	-1	6	712	0.017805	4156
339448	0	C1orf174	1	3889133	3900293	-1	6	243	0.016909	11161
56245	0	C21orf62	21	32790673	32813743	-1	6	207	0.038217	23071
9761	0	MLEC	12	120687146	120701864	1	8	291	0.014359	14719
10912	0	GADD45G	9	89605012	89606555	1	6	159	0.003798	1544
1647	0	GADD45A	1	67685177	67688338	1	7	165	0.005769	3162
4616	0	GADD45B	19	2476125	2478259	1	6	160	0.014365	2135
375316	0	RBM44	2	237798279	237842808	1	6	1052	0.053863	44530
60673	0	C12orf44	12	52069974	52077495	1	8	218	0.009981	7522
5050	0	PAFAH1B3	19	42297033	42302800	-1	8	231	0.029131	5768
5049	0	PAFAH1B2	11	117144284	117178173	1	5	229	0.013589	33890
2356	0	FPGS	9	127802858	127814520	1	6	587	0.034503	11663
11253	0	MAN1B1	9	137086862	137109187	1	6	699	0.029597	22326
4121	0	MAN1A1	6	119177201	119350605	-1	7	653	0.008577	173405
57134	0	MAN1C1	1	25617468	25786207	1	7	630	0.023375	168740
10905	0	MAN1A2	1	117367393	117528872	1	8	641	0.003499	161480
9631	0	NUP155	5	37291633	37371126	-1	6	1391	0.0221	79494
5000	0	ORC4	2	147930397	148021604	-1	8	436	0.021473	91208
51236	0	FAM203A	8	144137769	144140717	1	6	390	0.017977	2949
388722	0	C1orf53	1	197902552	197907367	1	6	145	0.066058	4816
9772	0	KIAA0195	17	75456583	75500452	1	7	1356	0.013177	43870
51057	0	WDPCP	2	63121383	63588733	-1	7	746	0.029307	467351
9681	0	DEPDC5	22	31753951	31907034	1	5	1563	0.03131	153084
126695	0	C1orf172	1	26949556	26960410	-1	6	398	0.026874	10855
10243	0	GPHN	14	66507407	67181808	1	7	769	0.00264	674402
79102	0	RNF26	11	119334500	119337314	1	7	433	0.003417	2815
58487	0	CREBZF	11	85657564	85665138	-1	6	354	0.035921	7575
55206	0	SBNO1	12	123289109	123365257	-1	6	1392	0.010316	76149
22904	0.0376060170123598	SBNO2	19	1107634	1174283	-1	7	1352	0.026179	66650
5664	0	PSEN2	1	226870572	226896103	1	7	448	0.011827	25532
5663	0	PSEN1	14	73136435	73223691	1	6	463	0.008738	87257
57819	0	LSM2	6	31797392	31806984	-1	6	95	0.046371	9593
29844	0	TFPT	19	54107013	54115675	-1	8	253	0.011362	8663
54629	0	FAM63B	15	58771194	58857555	1	7	621	0.009542	86362
55793	0.823032881759714	FAM63A	1	150996737	151008378	-1	7	499	0.033924	11642
23155	0	CLCC1	1	108929508	108963499	-1	7	551	0.015748	33992
55219	0	TMEM57	1	25430858	25500209	1	8	664	0.009233	69352
5281	0.00510625903844182	PIGF	2	46581274	46617112	-1	8	219	0.004655	35839
10787	0	NCKAP1	2	182924851	183038858	-1	7	1134	0.005917	114008
3071	0	NCKAP1L	12	54497711	54543115	1	7	1130	0.00625	45405
5188	0.677833590777645	PET112	4	151670656	151761023	-1	9	557	0.015862	90368
4678	0	NASP	1	45583988	45618906	1	9	785	0.010194	34919
441519	1.15987899927373	CT45A3,CT45A1,CT45A2,CT45A5,CT45A6	X	135760157	135777474	-1	21	194	0.087309	17318
55511	1.57706731971908	SAGE1	X	135893634	135913061	1	12	950	0.036023	19428
203522	0	DDX26B	X	135520630	135582535	1	8	861	0.001113	61906
26512	0.0376060341136101	INTS6	13	51361565	51453139	-1	7	887	0.00187	91575
55830	0	GLT8D1	3	52694484	52706083	-1	9	371	0.002732	11600
83468	0	GLT8D2	12	103988984	104064183	-1	6	349	0.002545	75200
79661	0	NEIL1	15	75346990	75355251	1	6	386	0.031889	8262
3903	0	LAIR1	19	54353625	54370553	-1	9	298	0.080524	16929
3904	0	LAIR2	19	54502797	54510690	1	9	298	0.108936	7894
63897	0	HEATR6	17	60043191	60078931	-1	7	1181	0.038766	35741
54522	0.80502089371757	ANKRD16	10	5861726	5889897	-1	6	361	0.034544	28172
222234	0.897183652864975	FAM185A	7	102748949	102850008	1	5	360	0.009862	101060
80233	0	C17orf70	17	81539885	81552403	-1	7	743	0.018236	12519
4191	0	MDH2	7	76048019	76067508	1	7	338	0.025306	19490
55236	0	UBA6	4	67615761	67701171	-1	7	1052	0.010913	85411
7317	0	UBA1	X	47190800	47215128	1	7	1058	0.01391	24329
7318	0.443454593903372	UBA7	3	49805205	49813958	-1	8	1012	0.018195	8754
130162	0.213403819428961	CLHC1	2	55172547	55232563	-1	6	586	0.019281	60017
79066	0	METTL16	17	2416049	2511906	-1	7	561	0.036333	95858
26278	0.0531829634705326	SACS	13	23328823	23433728	-1	7	4573	0.011487	104906
2960	0	GTF2E1	3	120742711	120783069	1	7	439	0.016111	40359
669	0	BPGM	7	134646779	134679816	1	9	259	0.014982	33038
5224	0	PGAM2	7	44062727	44065587	-1	7	253	0.053655	2861
79172	0	CENPO	2	24793306	24822376	1	6	300	0.013844	29071
158747	0	MOSPD2	X	14873405	14922166	1	7	518	0.036971	48762
100287171	0.833459843188625	WASH6P	9	14511	29739	-1	7	481	0.010658	15229
390637	0	GDPGP1	15	90234255	90242080	1	7	385	0.017211	7826
4935	0.392113566136665	GPR143	X	9725413	9765965	-1	5	404	0.034715	40553
123803	0	NTAN1	16	15037853	15056079	-1	9	310	0.025526	18227
54	0	ACP5	19	11574660	11578986	-1	6	325	0.017434	4327
283635	0	FAM177A1	14	35044907	35083383	1	7	213	0.00438	38477
400823	0.748024654155804	FAM177B	1	222737216	222753590	1	5	158	0.009357	16375
1060	0.998103612387869	CENPC1	4	67472271	67545538	-1	6	942	0.021402	73268
25987	0	TSKU	11	76782313	76798154	1	8	353	0.015728	15842
9556	0	C14orf2	14	103912288	103921566	-1	10	75	0.046129	9279
219833	1.10990193241224	C11orf45	11	128899565	128906231	-1	5	145	0.017206	6667
23141	0	ANKLE2	12	132725668	132761865	-1	5	869	0.084177	36198
24147	0	FJX1	11	35618187	35620873	1	5	437	0.048399	2687
150590	1.02248753080892	MRPL30,C2orf15	2	99141722	99151487	1	9	161	0.013187	9766
91582	0	RPS19BP1	22	39529093	39532855	-1	8	136	0.020515	3763
10128	1.31204680419921	LRPPRC	2	43886224	43996005	-1	7	1394	0.053646	109782
23649	0	POLA2	11	65261961	65297617	1	7	598	0.033518	35657
5913	0	RAPSN	11	47437757	47449178	-1	6	412	0.069685	11422
7305	0	TYROBP	19	35904401	35908515	-1	8	113	0.01055	4115
144423	0	GLT1D1	12	128853500	128984968	1	5	244	0.078422	131469
80208	0	SPG11	15	44562696	44663678	-1	9	2443	0.01345	100983
10109	0	ARPC2	2	218217094	218254348	1	6	300	0.017228	37255
79676	0	OGFOD2	12	122974807	122980041	1	8	350	0.009004	5235
6835	0	SURF2	9	133356545	133361165	1	8	256	0.016012	4621
131601	0	TPRA1	3	127573064	127595064	-1	7	373	0.005224	22001
5443	0	POMC	2	25160853	25168690	-1	8	267	0.024389	7838
27340	0	UTP20	12	101280127	101386619	1	7	2785	0.014897	106493
55167	0	MSL2	3	136148918	136197254	-1	7	577	0.001688	48337
84102	0	SLC41A2	12	104802553	104958293	-1	8	573	0.001266	155741
54946	0	SLC41A3	3	126006357	126101555	-1	6	506	0.014249	95199
254428	0	SLC41A1	1	205789093	205813759	-1	8	513	0.00812	24667
57037	0.0376060341136101	ANKMY2	7	16599776	16645817	-1	7	441	0.005766	46042
7172	0	TPMT	6	18128311	18155143	-1	8	245	0.010481	26833
114771	0	PGLYRP3	1	153297862	153310718	-1	9	341	0.002324	12857
57115	0	PGLYRP4	1	153330120	153348563	-1	7	373	0.026602	18444
114770	0	PGLYRP2	19	15468645	15479504	-1	6	547	0.039894	10860
8993	0.650025260248113	PGLYRP1	19	46019153	46023298	-1	6	196	0.075694	4146
144347	0.00660569145930291	FAM101A	12	124289164	124316024	1	7	147	0.019901	26861
359845	0.716292568189943	FAM101B	17	439978	445940	-1	8	144	0.008544	5963
84705	0	GTPBP3	19	17334982	17342731	1	5	492	0.02028	7750
79173	0.74944575630097	C19orf57	19	13882348	13906098	-1	6	637	0.047876	23751
341019	0.761969794424777	DCDC5	11	31262624	31369810	-1	8	354	0.022354	107187
55509	0.726858833867991	BATF3	1	212686417	212699985	-1	8	97	0.020807	13569
10538	0	BATF	14	75522441	75546992	1	7	125	0.015503	24552
116071	0	BATF2	11	64987945	64997045	-1	6	274	0.060979	9101
117159	0	DCD	12	54644591	54648493	-1	6	102	0.015641	3903
55037	1.28918858985063	PTCD3	2	86106182	86142157	1	8	689	0.047051	35976
400120	0	SERTM1	13	36673912	36697839	1	8	107	0.005298	23928
5194	0	PEX13	2	61017677	61051990	1	9	403	0.017122	34314
100131801	0	PET100	19	7629785	7631624	1	7	74	0.048767	1840
5836	0	PYGL	14	50905217	50944530	-1	8	847	0.011249	39314
5834	0	PYGB	20	25248058	25298012	1	7	843	0.032666	49955
5837	0	PYGM	11	64746389	64760715	-1	6	842	0.008344	14327
5877	0	RABIF	1	202878282	202889257	-1	7	123	0.008365	10976
644139	0	PIRT	17	10822475	10838101	-1	8	137	0.018138	15627
90639	0.957718159455368	COX19	7	964850	975599	-1	6	90	0.038858	10750
51368	0	TEX264	3	51671175	51704323	1	6	313	0.020299	33149
83544	0	DNAL1	14	73644875	73703728	1	8	190	0.011103	58854
3592	0	IL12A	3	159988836	159996019	1	7	253	0.004453	7184
56942	1.01706232706844	CMC2	16	80975802	81007019	-1	5	79	0.07448	31218
22824	0.560047028515143	HSPA4L	4	127782209	127833367	1	7	840	0.008614	51159
3308	0	HSPA4	5	133051970	133105017	1	7	840	0.012769	53048
10525	0	HYOU1	11	119044185	119057240	-1	6	999	0.01856	13056
4201	0	MEA1	6	42980344	43014209	-1	8	186	0.005682	33866
7466	0	WFS1	4	6269850	6303265	1	7	890	0.008227	33416
9330	0	GTF3C3	2	196763032	196799768	-1	7	884	0.004016	36737
130612	0	TMEM198	2	219543933	219550595	1	7	360	0.017058	6663
2617	0.543943906664247	GARS	7	30594565	30634033	1	8	739	0.032702	39469
7812	0	CSDE1	1	114716913	114758050	-1	7	813	0.00125	41138
7200	0.554986252177088	TRH	3	129974393	129977938	1	7	242	0.020791	3546
221336	0.00766963048293316	BEND6	6	56954975	57027652	1	6	279	0.029399	72678
65080	0	MRPL44	2	223957404	223967714	1	8	332	0.015054	10311
864	0	RUNX3	1	24899511	24965115	-1	8	411	0.009712	65605
861	0.00586050495376962	RUNX1	21	34787801	35049334	-1	6	480	0.005903	261534
2177	0	FANCD2	3	10026384	10101930	1	6	1432	0.039273	75547
6165	0.0699927103532091	RPL35A	3	197950135	197955851	1	8	110	0.029209	5717
63915	0	BLOC1S5	6	8013567	8064414	-1	5	128	0.03789	50848
631	0	BFSP1	20	17493905	17569220	-1	7	665	0.023365	75316
6015	0	RING1	6	33208509	33212722	1	7	406	0.013457	4214
6045	0	RNF2	1	185045419	185102608	1	7	336	0.005392	57190
3567	0	IL5	5	132541444	132556863	-1	8	134	0.007556	15420
474383	0	F8A3,F8A1,F8A2	X	155382115	155383230	1	8	370	0.027736	1116
27068	0	PPA2	4	105369077	105474070	-1	7	334	0.022967	104994
5464	0	PPA1	10	70202830	70233434	-1	10	289	0.015099	30605
60561	0	RINT1	7	105532085	105567684	1	7	792	0.008507	35600
79886	0	CAAP1	9	26840685	26892828	-1	6	361	0.022867	52144
1672	0	DEFB1	8	6870575	6878007	-1	8	68	0.03345	7433
8615	0	USO1	4	75724587	75814213	1	7	920	0.015206	89627
128061	0.794225872670938	C1orf131	1	231223763	231241187	-1	8	299	0.005433	17425
134285	0.353830251077182	TMEM171	5	73114461	73131936	1	8	324	0.020304	17476
55255	0	WDR41	5	77426652	77492507	-1	7	459	0.013191	65856
51596	0	CUTA	6	33416542	33418288	-1	7	197	0.035765	1747
9513	0	FXR2	17	7591230	7614897	-1	6	673	0.00559	23668
8087	0	FXR1	3	180912308	180982753	1	7	616	0.006011	70446
2332	0	FMR1	X	147911951	147951127	1	6	616	0.004097	39177
2632	0.354021977096247	GBE1	3	81489699	81761799	-1	7	702	0.01719	272101
5790	0	PTPRCAP	11	67435510	67437682	-1	7	206	0.007969	2173
27309	0	ZNF330	4	141220895	141234697	1	8	320	0.003096	13803
8189	0	SYMPK	19	45815442	45863290	-1	7	1273	0.070627	47849
56672	0	AKIP1	11	8911150	8920079	1	8	210	0.014422	8930
375189	0	PFN4	2	24115084	24123489	-1	8	129	0.007003	8406
7518	0.627657798543151	XRCC4	5	83077498	83353760	1	7	336	0.027128	276263
6904	1.28465228052392	TBCD	17	82752064	82943186	1	6	1191	0.023625	191123
9918	0	NCAPD2	12	6494132	6531966	1	8	1401	0.008622	37835
583	0	BBS2	16	56470389	56520096	-1	7	721	0.011167	49708
7920	0	ABHD16A	6	31686949	31703360	-1	7	558	0.009702	16412
140701	0	ABHD16B	20	63861213	63862988	1	6	469	0.026539	1776
4948	0	OCA2	15	27754875	28099337	-1	8	838	0.036487	344463
81790	0	RNF170	8	42849637	42896723	-1	9	258	0.006547	47087
55283	0.442164664528209	MCOLN3	1	85018082	85048902	-1	9	553	0.014374	30821
57192	0.135389448560411	MCOLN1	19	7522610	7534009	1	7	580	0.018016	11400
255231	0	MCOLN2	1	84925583	84997113	-1	8	566	0.011391	71531
9615	0.323099808710882	GDA	9	72114595	72254822	1	7	454	0.021115	140228
80325	0	ABTB1	3	127672929	127680926	1	6	478	0.044822	7998
338773	1.36691811953529	TMEM119	12	108589846	108598118	-1	6	283	0.019461	8273
9382	0	COG1	17	73193034	73208507	1	9	980	0.015261	15474
65109	0	UPF3B	X	119807043	119853028	-1	7	483	0.002364	45986
65110	0	UPF3A	13	114281584	114305817	1	12	476	0.026729	24234
741	0	ZNHIT2	11	65116403	65117698	-1	7	403	0.02423	1296
5157	0	PDGFRL	8	17576433	17643133	1	6	375	0.017684	66701
3101	0	HK3	5	176880869	176899332	-1	8	923	0.017779	18464
3099	0	HK2	2	74832655	74893354	1	9	917	0.015038	60700
2645	0	GCK	7	44144271	44189423	-1	7	466	0.007836	45153
3098	0	HK1	10	69269984	69401882	1	6	901	0.018031	131899
80201	0	HKDC1	10	69220303	69267559	1	6	917	0.025672	47257
6440	0	SFTPC	8	22158721	22164479	1	7	197	0.044693	5759
171425	0	CLYBL	13	99606664	99909459	1	6	340	0.009406	302796
346673	0.0376060298382997	STRA8	7	135231979	135258492	1	8	330	0.010939	26514
65992	0	DDRGK1	20	3190366	3204649	-1	7	314	0.012227	14284
10106	0	CTDSP2	12	57819927	57846964	-1	8	282	0.008541	27038
58190	0	CTDSP1	2	218398338	218405941	1	6	261	0.03151	7604
10217	0	CTDSPL	3	37862153	37984469	1	8	250	0.00031	122317
51496	0	CTDSPL2	15	44427381	44527257	1	5	466	0.004403	99877
55721	0	IQCC	1	32205635	32208687	1	6	466	0.032839	3053
154043	0	IPCEF1,CNKSR3	6	154405299	154510619	-1	11	971	0.073671	105321
22866	0	CNKSR2	X	21374414	21654695	1	7	1034	0.001025	280282
10256	0	CNKSR1	1	26173472	26189884	1	6	713	0.009626	16413
54680	0	ZNHIT6	1	85649423	85708433	-1	6	470	0.01038	59011
94005	0.220687975763867	PIGS	17	28553388	28571869	-1	7	555	0.009864	18482
372	0	ARCN1	11	118572363	118603033	1	6	511	0.019452	30671
51028	0	VPS36	13	52412602	52450678	-1	7	386	0.003551	38077
387509	0	GPR153	1	6247346	6260975	-1	6	609	0.02833	13630
28970	0	C11orf54	11	93741594	93763102	1	7	315	0.006974	21509
26259	0	FBXW8	12	116910951	117031148	1	7	598	0.023051	120198
123775	0	C16orf46	16	81053497	81077267	-1	7	395	0.018538	23771
2056	1.64013316615517	EPO	7	100720800	100723700	1	7	193	0.021773	2901
9256	0	BZRAP1	17	58301227	58328791	-1	6	1849	0.0222	27565
150221	0.0376060341136101	RIMBP3C,RIMBP3,RIMBP3B	22	21545666	21551461	-1	6	1638	0.089272	5796
64428	0.479229192740293	NARFL	16	729753	740997	-1	5	476	0.004562	11245
26502	0	NARF	17	82458184	82488267	1	6	456	0.025214	30084
54978	0	C2orf18	2	26764274	26781231	1	8	371	0.00464	16958
9698	0	PUM1	1	30931506	31065717	-1	6	1188	0.003101	134212
23369	0	PUM2	2	20248692	20350975	-1	7	1065	0.003577	102284
10020	0	GNE	9	36214441	36277056	-1	7	722	0.007656	62616
55276	0	PGM2	4	37826660	37862938	1	7	612	0.020798	36279
283209	0	PGM2L1	11	74330316	74398457	-1	7	622	0.004165	68142
51374	1.30211658218962	ATRAID	2	27212031	27217178	1	6	284	0.025815	5148
740	0	MRPL49	11	65122183	65127369	1	7	166	0.018401	5187
353	1.66603572981724	APRT	16	88809469	88811934	-1	6	180	0.045045	2466
151516	0	ASPRV1	2	69960089	69962265	-1	6	343	0.02671	2177
79892	0	MCMBP	10	119829404	119873628	-1	7	642	0.01215	44225
29997	0	GLTSCR2	19	47745536	47757066	1	9	478	0.01115	11531
90204	0	ZSWIM1	20	45880942	45885266	1	5	459	0.032603	4325
140831	0	ZSWIM3	20	45857581	45879131	1	8	696	0.006341	21551
10423	0	CDIPT	16	29858356	29863288	-1	8	213	0.009021	4933
79080	0	CCDC86	11	60841956	60851088	1	9	360	0.014707	9133
7913	0	DEK	6	18224169	18264568	-1	6	375	0.032999	40400
