setID	objID
106196	92579
106196	93010
106196	113189
106196	129401
106196	135152
106196	200010
106196	222537
106196	283464
106196	337876
106196	348995
106196	375790
106196	378884
106196	727936
106197	276
106197	3938
106197	6476
106197	8972
106197	11181
106198	2538
106198	NA
106198	2645
106198	2646
106198	3098
106198	3099
106198	3101
106198	4927
106198	4928
106198	5903
106198	6513
106198	6514
106198	144195
106198	6517
106198	6518
106198	6523
106198	6524
106198	6527
106198	7175
106198	8021
106198	8086
106198	9631
106198	9688
106198	9818
106198	100101267
106198	9972
106198	10762
106198	11097
106198	23165
106198	23225
106198	23279
106198	23511
106198	53371
106198	55746
106198	57122
106198	57818
106198	79023
106198	79902
106198	81929
106198	92579
106198	129401
106198	200010
106198	348995
106199	178
106199	226
106199	229
106199	230
106199	NA
106199	1468
106199	2023
106199	2026
106199	2027
106199	2203
106199	2597
106199	2632
106199	2805
106199	2806
106199	2821
106199	2992
106199	2997
106199	2998
106199	4190
106199	4191
106199	5091
106199	5105
106199	5106
106199	5208
106199	5209
106199	5210
106199	5211
106199	5213
106199	5214
106199	5224
106199	5230
106199	5255
106199	5256
106199	5260
106199	5261
106199	5313
106199	5315
106199	5507
106199	5515
106199	5516
106199	5519
106199	5528
106199	5566
106199	5567
106199	5568
106199	5834
106199	5836
106199	5837
106199	6576
106199	7167
106199	7314
106199	7360
106199	7957
106199	8402
106199	8604
106199	8789
106199	8908
106199	10165
106199	26330
106199	55276
106199	378884
106200	2538
106200	NA
106200	2645
106200	2646
106200	3098
106200	3099
106200	3101
106200	4927
106200	4928
106200	5903
106200	6513
106200	6514
106200	144195
106200	6517
106200	7175
106200	8021
106200	8086
106200	9631
106200	9688
106200	9818
106200	100101267
106200	9972
106200	10762
106200	11097
106200	23165
106200	23225
106200	23279
106200	23511
106200	53371
106200	55746
106200	57122
106200	57818
106200	79023
106200	79902
106200	81929
106200	92579
106200	129401
106200	348995
106203	2645
106203	2646
106203	4927
106203	4928
106203	5903
106203	7175
106203	8021
106203	8086
106203	NA
106203	9631
106203	9688
106203	9818
106203	100101267
106203	9972
106203	10762
106203	11097
106203	23165
106203	23225
106203	23279
106203	23511
106203	53371
106203	55746
106203	57122
106203	79023
106203	79902
106203	81929
106203	129401
106203	348995
106204	226
106204	229
106204	230
106204	1468
106204	2023
106204	2026
106204	2027
106204	2203
106204	2597
106204	2805
106204	2806
106204	2821
106204	4190
106204	4191
106204	5091
106204	5105
106204	5106
106204	NA
106204	5224
106204	5230
106204	5566
106204	5567
106204	5568
106204	6576
106204	7167
106204	8402
106204	8604
106204	8789
106204	10165
106204	26330
106205	682
106205	1737
106205	1738
106205	3939
106205	NA
106205	5160
106205	5162
106205	5163
106205	5165
106205	5166
106205	6566
106205	8050
106205	9123
106205	23539
106205	25874
106205	51660
106205	54704
106205	55066
106205	57546
106212	178
106212	NA
106212	2992
106212	5255
106212	5256
106212	5260
106212	5261
106212	5834
106212	5836
106212	5837
106212	8908
106212	55276
106218	229
106218	3795
106219	2582
106219	2584
106219	2592
106219	NA
106219	55276
106220	2539
106220	5226
106220	NA
106220	6888
106220	7086
106220	22934
106220	25796
106221	5631
106221	5634
106221	NA
106222	207
106222	NA
106222	857
106222	1719
106222	2643
106222	2644
106222	4846
106222	5593
106222	5805
106222	6697
106222	8976
106222	10434
106222	51070
106222	115677
106222	340481
106223	207
106223	NA
106223	857
106223	1719
106223	2643
106223	2644
106223	4846
106223	5593
106223	5805
106223	6697
106223	8976
106223	10434
106223	51070
106223	115677
106223	340481
106224	207
106224	NA
106224	857
106224	4846
106224	10434
106224	340481
106226	4846
106226	51070
106227	857
106227	NA
106227	4846
106227	8976
106227	115677
106228	1207
106228	4686
106228	4927
106228	4928
106228	5903
106228	6606
106228	6628
106228	NA
106228	6633
106228	7175
106228	8021
106228	8086
106228	8487
106228	9631
106228	9688
106228	9818
106228	100101267
106228	9972
106228	10419
106228	10762
106228	11097
106228	11218
106228	22916
106228	23165
106228	23225
106228	23279
106228	23511
106228	25929
106228	50628
106228	51808
106228	53371
106228	55746
106228	57122
106228	79023
106228	79084
106228	79760
106228	79833
106228	79902
106228	81929
106228	96764
106228	129401
106228	348995
106229	1207
106229	4686
106229	4927
106229	4928
106229	5903
106229	6606
106229	6628
106229	NA
106229	6633
106229	7175
106229	8021
106229	8086
106229	8487
106229	9631
106229	9688
106229	9818
106229	100101267
106229	9972
106229	10419
106229	10762
106229	11097
106229	11218
106229	22916
106229	23165
106229	23225
106229	23279
106229	23511
106229	25929
106229	50628
106229	51808
106229	53371
106229	55746
106229	57122
106229	79023
106229	79084
106229	79760
106229	79833
106229	79902
106229	81929
106229	96764
106229	129401
106229	348995
106230	37
106230	43
106230	NA
106230	118
106230	183
106230	290
106230	291
106230	293
106230	354
106230	410
106230	411
106230	412
106230	414
106230	415
106230	416
106230	440
106230	467
106230	468
106230	506
106230	516
106230	590
106230	617
106230	811
106230	821
106230	908
106230	1045
106230	1081
106230	1082
106230	1155
106230	1200
106230	1215
106230	1359
106230	1360
106230	1361
106230	1363
106230	1431
106230	1509
106230	1511
106230	1522
106230	1537
106230	1603
106230	1636
106230	1639
106230	1649
106230	1650
106230	1663
106230	1725
106230	1798
106230	1803
106230	1933
106230	1936
106230	1938
106230	1965
106230	1967
106230	1968
106230	1974
106230	1975
106230	1978
106230	1983
106230	1984
106230	2028
106230	2081
106230	2107
106230	2137
106230	2147
106230	2155
106230	2158
106230	2159
106230	2197
106230	2395
106230	2488
106230	2530
106230	2589
106230	2590
106230	2591
106230	2621
106230	2641
106230	2650
106230	2671
106230	2673
106230	2677
106230	2683
106230	2688
106230	2695
106230	2720
106230	2784
106230	2864
106230	2923
106230	2931
106230	2999
106230	3309
106230	3313
106230	3329
106230	3421
106230	3479
106230	3483
106230	3484
106230	3485
106230	3486
106230	3487
106230	3489
106230	3576
106230	3623
106230	3624
106230	3625
106230	3626
106230	3646
106230	3670
106230	3703
106230	3799
106230	3800
106230	3801
106230	3816
106230	3921
106230	3952
106230	3972
106230	3998
106230	4000
106230	4121
106230	4122
106230	4124
106230	4189
106230	4245
106230	4247
106230	4248
106230	4249
106230	4311
106230	4312
106230	4313
106230	4351
106230	4580
106230	4582
106230	4589
106230	4597
106230	4644
106230	4758
106230	4759
106230	4800
106230	4801
106230	5045
106230	5069
106230	5073
106230	5122
106230	5126
106230	5199
106230	5201
106230	5202
106230	5203
106230	5204
106230	5238
106230	5277
106230	5279
106230	5281
106230	5283
106230	5340
106230	5372
106230	5373
106230	5393
106230	5443
106230	5476
106230	5526
106230	5589
106230	5611
106230	5624
106230	5627
106230	5873
106230	5972
106230	6122
106230	6123
106230	6124
106230	6125
106230	6128
106230	6129
106230	6141
106230	6143
106230	6144
106230	6156
106230	6157
106230	6159
106230	6165
106230	6175
106230	6181
106230	6184
106230	6185
106230	6187
106230	6188
106230	6202
106230	6210
106230	6218
106230	6227
106230	6231
106230	6235
106230	6347
106230	6396
106230	6464
106230	6468
106230	6480
106230	6482
106230	6483
106230	6489
106230	6499
106230	6675
106230	6726
106230	6727
106230	6728
106230	6729
106230	6731
106230	6734
106230	6745
106230	6746
106230	6747
106230	6748
106230	6804
106230	445329
106230	6844
106230	6901
106230	6902
106230	6903
106230	6904
106230	6905
106230	6950
106230	7057
106230	7058
106230	7094
106230	7184
106230	7203
106230	7252
106230	7341
106230	7411
106230	7416
106230	7466
106230	7709
106230	7841
106230	7903
106230	7941
106230	7991
106230	8128
106230	8237
106230	8570
106230	8604
106230	8661
106230	8662
106230	728689
106230	8664
106230	8665
106230	8666
106230	8667
106230	8668
106230	100137049
106230	8702
106230	8703
106230	8704
106230	8720
106230	8733
106230	8813
106230	8858
106230	8869
106230	8877
106230	8890
106230	8891
106230	8892
106230	8893
106230	8894
106230	9037
106230	9045
106230	9114
106230	9245
106230	9314
106230	9331
106230	9334
106230	9451
106230	9487
106230	9488
106230	9507
106230	9508
106230	9509
106230	9510
106230	9512
106230	9632
106230	9669
106230	9695
106230	9709
106230	9719
106230	9761
106230	9789
106230	9797
106230	9820
106230	9868
106230	9871
106230	9945
106230	10020
106230	10026
106230	10054
106230	10055
106230	10106
106230	10113
106230	10130
106230	10159
106230	10165
106230	10195
106230	10245
106230	10331
106230	10402
106230	10417
106230	10427
106230	10440
106230	10452
106230	10469
106230	10471
106230	10484
106230	10517
106230	10525
106230	10528
106230	10559
106230	10564
106230	10574
106230	10575
106230	10576
106230	10610
106230	10640
106230	10651
106230	10678
106230	10694
106230	10802
106230	10825
106230	10897
106230	10905
106230	10952
106230	10954
106230	11015
106230	11093
106230	11095
106230	11096
106230	11174
106230	11226
106230	11227
106230	11253
106230	11282
106230	11320
106230	11328
106230	11336
106230	11340
106230	22803
106230	22845
106230	22872
106230	22894
106230	22901
106230	22926
106230	22948
106230	23016
106230	23193
106230	23203
106230	23265
106230	23275
106230	23404
106230	23471
106230	23521
106230	23556
106230	23708
106230	25813
106230	25834
106230	26085
106230	26190
106230	26224
106230	26234
106230	26270
106230	26272
106230	26290
106230	26503
106230	26521
106230	26985
106230	27090
106230	27235
106230	27335
106230	28972
106230	29071
106230	29090
106230	29843
106230	29880
106230	29906
106230	29925
106230	29926
106230	29927
106230	29928
106230	29929
106230	30001
106230	30815
106230	30827
106230	51010
106230	51013
106230	51025
106230	51046
106230	51128
106230	51227
106230	51301
106230	51360
106230	51604
106230	51726
106230	51738
106230	51764
106230	51809
106230	54187
106230	54344
106230	54437
106230	54461
106230	54507
106230	54512
106230	54536
106230	54872
106230	54965
106230	55033
106230	55062
106230	55294
106230	55568
106230	55650
106230	55676
106230	55738
106230	55741
106230	55757
106230	55763
106230	55770
106230	55808
106230	55901
106230	55907
106230	56005
106230	56052
106230	56605
106230	56648
106230	56667
106230	56886
106230	56913
106230	56915
106230	56993
106230	56999
106230	57134
106230	57171
106230	57188
106230	57452
106230	58477
106230	59272
106230	59343
106230	60412
106230	60559
106230	60676
106230	63917
106230	63971
106230	64061
106230	64409
106230	64841
106230	64924
106230	79053
106230	79087
106230	79369
106230	100529144
106230	79623
106230	79642
106230	79644
106230	79694
106230	79695
106230	79796
106230	79868
106230	79947
106230	80031
106230	80055
106230	80070
106230	80267
106230	80273
106230	80731
106230	80896
106230	81027
106230	81792
106230	81794
106230	81849
106230	83475
106230	83729
106230	83752
106230	84002
106230	84061
106230	84261
106230	84447
106230	84617
106230	84620
106230	84720
106230	144245
106230	85365
106230	90411
106230	90701
106230	91869
106230	92609
106230	93010
106230	93183
106230	94005
106230	113457
106230	116138
106230	117248
106230	128869
106230	129807
106230	131474
106230	134266
106230	139760
106230	140687
106230	140766
106230	140838
106230	143662
106230	145173
106230	146712
106230	148867
106230	149371
106230	150274
106230	153642
106230	157869
106230	167227
106230	168391
106230	170689
106230	170690
106230	170691
106230	170692
106230	171019
106230	192134
106230	197257
106230	199857
106230	200958
106230	205564
106230	221981
106230	284098
106230	285362
106230	338557
106230	338596
106230	339366
106230	340075
106230	346562
106230	347527
106230	374378
106230	374907
106230	440138
106230	442117
106230	619373
106230	100188893
106231	410
106231	411
106231	412
106231	414
106231	415
106231	416
106231	1725
106231	1984
106231	2147
106231	2155
106231	2158
106231	2159
106231	2621
106231	2677
106231	5045
106231	5624
106231	5627
106231	8858
106231	22901
106231	NA
106231	56648
106231	79642
106231	83475
106231	153642
106231	285362
106231	340075
106231	347527
106232	2147
106232	2155
106232	2158
106232	2159
106232	2621
106232	2677
106232	5045
106232	5624
106232	5627
106232	8858
106232	NA
106233	2147
106233	2155
106233	2158
106233	2159
106233	2621
106233	2677
106233	5624
106233	5627
106233	8858
106234	2147
106234	2155
106234	2158
106234	2159
106234	2621
106234	5624
106234	5627
106234	8858
106235	2147
106235	2155
106235	2158
106235	2159
106235	2621
106235	5045
106235	5624
106235	5627
106235	8858
106236	5277
106236	5279
106236	5281
106236	5283
106236	NA
106236	8733
106236	8813
106236	9487
106236	9488
106236	10026
106236	23556
106236	51227
106236	51604
106236	54344
106236	54872
106236	54965
106236	55650
106236	80031
106236	80055
106236	84720
106236	93183
106236	94005
106236	128869
106236	284098
106237	8813
106237	NA
106237	54344
106238	5277
106238	5279
106238	5281
106238	5283
106238	NA
106238	9487
106238	9488
106238	23556
106238	51227
106238	54872
106238	54965
106238	55650
106238	80031
106238	84720
106238	93183
106238	284098
106239	NA
106239	8733
106239	10026
106239	51604
106239	80055
106239	94005
106239	128869
106240	1725
106240	1984
106240	56648
106240	83475
106241	NA
106241	908
106241	1155
106241	3801
106241	5201
106241	5202
106241	5203
106241	5204
106241	6468
106241	6499
106241	6902
106241	6903
106241	6904
106241	6905
106241	6950
106241	7203
106241	7411
106241	8237
106241	8877
106241	10471
106241	10517
106241	10528
106241	10564
106241	10574
106241	10575
106241	10576
106241	10694
106241	11328
106241	22803
106241	22948
106241	26190
106241	26224
106241	26234
106241	26270
106241	26272
106241	26985
106241	54461
106241	55294
106241	63971
106241	81027
106241	83752
106241	84261
106241	84617
106241	113457
106242	NA
106242	908
106242	3801
106242	5201
106242	5202
106242	5203
106242	5204
106242	6468
106242	6499
106242	6950
106242	7203
106242	7411
106242	8237
106242	8877
106242	10471
106242	10517
106242	10528
106242	10564
106242	10574
106242	10575
106242	10576
106242	10694
106242	11328
106242	22803
106242	22948
106242	26190
106242	26224
106242	26234
106242	26270
106242	26272
106242	26985
106242	54461
106242	55294
106242	63971
106242	81027
106242	83752
106242	84261
106242	84617
106242	113457
106243	NA
106243	908
106243	5201
106243	5202
106243	5203
106243	5204
106243	6950
106243	7203
106243	7411
106243	10471
106243	10574
106243	10575
106243	10576
106243	10694
106243	22948
106243	81027
106243	84617
106243	113457
106244	NA
106244	908
106244	5201
106244	5202
106244	5203
106244	5204
106244	6950
106244	7203
106244	7411
106244	10471
106244	10574
106244	10575
106244	10576
106244	10694
106244	22948
106244	81027
106244	84617
106244	113457
106245	908
106245	NA
106245	6950
106245	7203
106245	10574
106245	10575
106245	10576
106245	10694
106245	22948
106245	81027
106245	84617
106245	113457
106246	NA
106246	908
106246	6950
106246	7203
106246	10574
106246	10575
106246	10576
106246	10694
106246	22948
106247	908
106247	3801
106247	6468
106247	6499
106247	6950
106247	7203
106247	8237
106247	8877
106247	10517
106247	10528
106247	10564
106247	10574
106247	10575
106247	10576
106247	10694
106247	11328
106247	22803
106247	22948
106247	26190
106247	26224
106247	26234
106247	26270
106247	26272
106247	26985
106247	54461
106247	55294
106247	63971
106247	83752
106247	84261
106248	NA
106248	1155
106248	6902
106248	6903
106248	6904
106248	6905
106248	81027
106248	84617
106248	113457
106249	31
106249	32
106249	54
106249	316
106249	686
106249	1504
106249	1528
106249	1719
106249	1727
106249	2194
106249	2356
106249	2694
106249	3141
106249	NA
106249	4338
106249	4522
106249	4524
106249	4548
106249	4552
106249	4594
106249	5091
106249	5095
106249	5096
106249	5167
106249	5644
106249	5646
106249	6470
106249	6513
106249	144195
106249	6573
106249	6947
106249	6948
106249	8029
106249	8034
106249	8566
106249	8884
106249	9054
106249	9446
106249	9962
106249	9963
106249	10135
106249	10243
106249	10560
106249	23057
106249	23475
106249	25974
106249	27010
106249	27249
106249	27304
106249	51293
106249	53354
106249	55034
106249	55163
106249	55191
106249	55229
106249	55312
106249	55788
106249	56922
106249	60490
106249	60496
106249	64087
106249	64802
106249	65220
106249	79178
106249	79646
106249	79717
106249	80025
106249	80308
106249	80347
106249	80704
106249	81034
106249	81693
106249	93100
106249	113235
106249	113278
106249	119391
106249	166785
106249	326625
106249	349565
106250	31
106250	32
106250	54
106250	316
106250	686
106250	1504
106250	1528
106250	1719
106250	1727
106250	2194
106250	2356
106250	2694
106250	3141
106250	NA
106250	4338
106250	4522
106250	4524
106250	4548
106250	4552
106250	4594
106250	5091
106250	5095
106250	5096
106250	5167
106250	5644
106250	5646
106250	6470
106250	6513
106250	144195
106250	6573
106250	6947
106250	6948
106250	8029
106250	8034
106250	8566
106250	8884
106250	9054
106250	9446
106250	9962
106250	9963
106250	10135
106250	10243
106250	10560
106250	23057
106250	23475
106250	25974
106250	27010
106250	27249
106250	27304
106250	51293
106250	53354
106250	55034
106250	55163
106250	55191
106250	55229
106250	55312
106250	55788
106250	56922
106250	60490
106250	60496
106250	64087
106250	64802
106250	65220
106250	79178
106250	79646
106250	79717
106250	80025
106250	80308
106250	80347
106250	80704
106250	81034
106250	81693
106250	93100
106250	113235
106250	113278
106250	119391
106250	166785
106250	326625
106250	349565
106251	1528
106251	1727
106251	6513
106251	144195
106251	9446
106251	9962
106251	9963
106251	119391
106252	10560
106252	27010
106252	79178
106252	80704
106253	54
106253	5167
106253	55312
106253	80308
106253	113278
106254	2194
106254	8034
106254	8884
106254	53354
106254	55229
106254	60490
106254	60496
106254	79646
106254	79717
106254	80025
106254	80347
106255	8034
106255	53354
106255	55229
106255	60490
106255	79646
106255	79717
106255	80025
106255	80347
106257	31
106257	32
106257	686
106257	3141
106257	5091
106257	5095
106257	5096
106257	8884
106257	56922
106257	64087
106258	10135
106258	23057
106258	23475
106258	55191
106258	64802
106258	65220
106258	93100
106258	349565
106259	10135
106259	93100
106260	1719
106260	2356
106260	4522
106260	4524
106260	6470
106260	6573
106260	81034
106260	113235
106261	NA
106261	72
106261	88
106261	800
106261	1674
106261	3672
106261	3693
106261	4604
106261	4607
106261	4621
106261	4624
106261	4626
106261	4629
106261	4634
106261	4635
106261	4638
106261	7094
106261	7111
106261	7125
106261	7134
106261	7135
106261	7136
106261	7137
106261	7138
106261	7139
106261	7140
106261	7414
106261	7431
106261	8557
106261	10174
106261	10580
106261	25802
106261	140465
106262	88
106262	NA
106262	1674
106262	4604
106262	4607
106262	4621
106262	4624
106262	4626
106262	4634
106262	4635
106262	7111
106262	7125
106262	7134
106262	7135
106262	7136
106262	7137
106262	7138
106262	7139
106262	7140
106262	7431
106262	8557
106263	100
106263	132
106263	158
106263	159
106263	203
106263	204
106263	270
106263	271
106263	272
106263	353
106263	471
106263	790
106263	847
106263	978
106263	1503
106263	1633
106263	1635
106263	1716
106263	1723
106263	1806
106263	1807
106263	1841
106263	1854
106263	NA
106263	2618
106263	2745
106263	2766
106263	2876
106263	2936
106263	3251
106263	3614
106263	3704
106263	4521
106263	4833
106263	4860
106263	4907
106263	5198
106263	5471
106263	6240
106263	6241
106263	7083
106263	7084
106263	7295
106263	7296
106263	7298
106263	7371
106263	7372
106263	7378
106263	7498
106263	8833
106263	9615
106263	10606
106263	11164
106263	22978
106263	26289
106263	30833
106263	50484
106263	51251
106263	51292
106263	51727
106263	51733
106263	53343
106263	55270
106263	56474
106263	57665
106263	64902
106263	79873
106263	83549
106263	84618
106263	100526794
106263	122622
106263	131870
106263	151531
106263	161823
106264	2030
106264	3177
106264	9153
106264	9154
106264	55315
106264	64078
106264	222962
106265	100
106265	132
106265	158
106265	159
106265	270
106265	271
106265	272
106265	353
106265	471
106265	847
106265	1633
106265	1716
106265	2618
106265	2766
106265	2876
106265	3251
106265	3614
106265	NA
106265	4860
106265	4907
106265	5198
106265	5471
106265	7498
106265	8833
106265	9615
106265	10606
106265	22978
106265	30833
106265	51292
106265	57665
106265	84618
106265	100526794
106265	122622
106265	161823
106266	158
106266	159
106266	471
106266	2618
106266	3614
106266	NA
106266	5198
106266	5471
106266	8833
106266	10606
106266	122622
106273	100
106273	132
106273	270
106273	271
106273	272
106273	353
106273	1633
106273	1716
106273	2766
106273	3251
106273	4860
106273	51292
106273	161823
106276	847
106276	2876
106276	4860
106276	4907
106276	7498
106276	9615
106276	22978
106276	30833
106276	57665
106276	84618
106276	100526794
106281	790
106281	978
106281	1633
106281	1635
106281	1723
106281	1806
106281	1807
106281	1854
106281	NA
106281	4907
106281	7083
106281	7084
106281	7298
106281	7371
106281	7372
106281	7378
106281	30833
106281	51251
106281	51733
106281	64902
106281	83549
106281	84618
106281	151531
106284	978
106284	1633
106284	NA
106284	7083
106284	7084
106284	7371
106284	7378
106284	83549
106284	151531
106288	1806
106288	1807
106288	NA
106288	4907
106288	7378
106288	30833
106288	51251
106288	51733
106288	64902
106288	84618
106288	151531
106325	210
106325	211
106325	212
106325	644
106325	645
106325	1352
106325	1355
106325	1371
106325	2235
106325	3145
106325	3162
106325	3163
106325	5498
106325	7389
106325	7390
106325	54575
106325	NA
106325	54577
106325	54579
106325	54600
106325	54658
106325	54659
106326	210
106326	211
106326	212
106326	1352
106326	1355
106326	1371
106326	2235
106326	3145
106326	5498
106326	7389
106326	7390
106327	NA
106327	682
106327	1431
106327	1737
106327	1738
106327	1743
106327	2271
106327	3418
106327	3419
106327	3420
106327	3421
106327	3939
106327	4191
106327	4967
106327	5160
106327	5162
106327	5163
106327	5165
106327	5166
106327	6389
106327	6390
106327	6392
106327	6566
106327	8050
106327	8802
106327	8803
106327	9123
106327	23530
106327	23539
106327	25874
106327	51660
106327	54704
106327	55066
106327	57546
106327	79944
106327	137872
106327	728294
106328	207
106328	NA
106328	2255
106328	2308
106328	2494
106328	2645
106328	3171
106328	3174
106328	3175
106328	3375
106328	3516
106328	3651
106328	4760
106328	4821
106328	4851
106328	5313
106328	6514
106328	6928
106328	10000
106328	50674
106329	2255
106329	2494
106329	3175
106329	3651
106329	NA
106329	6928
106330	3175
106330	NA
106330	3516
106330	4851
106330	6928
106330	50674
106331	NA
106331	4760
106331	4821
106331	50674
106332	207
106332	NA
106332	2308
106332	2645
106332	3171
106332	3174
106332	3375
106332	3651
106332	4760
106332	4821
106332	5313
106332	6514
106332	10000
106333	207
106333	NA
106333	2308
106333	10000
106334	5430
106334	5431
106334	5432
106334	5433
106334	5434
106334	5435
106334	5436
106334	5437
106334	5438
106334	NA
106334	5441
106334	5901
106334	23112
106334	23405
106334	26523
106334	27327
106334	29102
106334	54487
106334	57510
106334	57690
106334	192669
106334	192670
106335	5430
106335	5431
106335	5432
106335	5433
106335	5434
106335	5435
106335	5436
106335	5437
106335	5438
106335	NA
106335	5441
106335	5901
106335	23405
106335	26523
106335	29102
106335	54487
106335	57510
106335	192669
106335	192670
106336	92
106336	93
106336	650
106336	657
106336	658
106336	659
106336	4086
106336	4089
106336	4090
106336	4091
106336	NA
106336	4093
106336	7321
106336	9241
106336	9350
106336	9765
106336	11167
106336	57154
106336	64388
106336	64750
106336	91851
106337	102
106337	107
106337	108
106337	109
106337	111
106337	112
106337	113
106337	114
106337	115
106337	156
106337	NA
106337	161
106337	163
106337	207
106337	572
106337	685
106337	842
106337	867
106337	930
106337	940
106337	941
106337	942
106337	983
106337	1026
106337	1027
106337	1147
106337	1175
106337	1211
106337	1385
106337	1445
106337	1839
106337	1950
106337	1956
106337	2060
106337	2064
106337	2065
106337	2066
106337	2069
106337	2246
106337	2248
106337	2249
106337	2250
106337	2251
106337	2252
106337	2253
106337	2255
106337	2260
106337	2308
106337	2309
106337	2475
106337	2534
106337	2549
106337	2885
106337	2931
106337	2932
106337	3164
106337	3265
106337	3667
106337	3708
106337	3709
106337	3710
106337	3815
106337	3845
106337	3932
106337	4193
106337	4254
106337	4303
106337	4343
106337	4893
106337	5136
106337	5137
106337	5153
106337	5154
106337	5155
106337	5156
106337	5159
106337	5170
106337	5290
106337	5291
106337	5293
106337	5295
106337	5296
106337	5566
106337	5567
106337	5568
106337	5573
106337	5576
106337	5577
106337	5578
106337	5580
106337	5581
106337	5582
106337	5594
106337	5595
106337	5604
106337	5605
106337	5728
106337	5781
106337	6199
106337	6464
106337	6654
106337	6714
106337	6868
106337	7249
106337	7314
106337	7409
106337	7529
106337	8027
106337	8038
106337	8074
106337	8503
106337	8822
106337	8874
106337	9146
106337	9365
106337	9965
106337	10000
106337	10252
106337	10253
106337	10254
106337	10718
106337	10818
106337	23035
106337	23112
106337	23239
106337	26018
106337	26281
106337	26523
106337	27006
106337	27327
106337	29924
106337	30011
106337	50852
106337	55824
106337	57690
106337	57761
106337	64223
106337	79109
106337	84335
106337	117145
106337	145957
106337	152831
106337	192669
106337	192670
106337	196883
106337	253260
106338	107
106338	108
106338	109
106338	111
106338	112
106338	113
106338	114
106338	115
106338	156
106338	NA
106338	1385
106338	1950
106338	1956
106338	3708
106338	3709
106338	3710
106338	5136
106338	5137
106338	5153
106338	5566
106338	5567
106338	5568
106338	5573
106338	5576
106338	5577
106338	5578
106338	5580
106338	5581
106338	5582
106338	196883
106339	983
106339	1950
106339	1956
106339	2885
106339	3265
106339	3845
106339	4893
106339	5594
106339	5595
106339	5604
106339	5605
106339	NA
106339	6654
106339	7529
106340	983
106340	1950
106340	1956
106340	2885
106340	3265
106340	3845
106340	4893
106340	5594
106340	5595
106340	5604
106340	5605
106340	NA
106340	6464
106340	6654
106340	7529
106341	207
106341	NA
106341	572
106341	685
106341	842
106341	930
106341	940
106341	941
106341	942
106341	1026
106341	1027
106341	1147
106341	1385
106341	1445
106341	1839
106341	1950
106341	1956
106341	2064
106341	2065
106341	2066
106341	2069
106341	2246
106341	2248
106341	2249
106341	2250
106341	2251
106341	2252
106341	2253
106341	2255
106341	2260
106341	2308
106341	2309
106341	2475
106341	2534
106341	2549
106341	2885
106341	2931
106341	2932
106341	3164
106341	3667
106341	3815
106341	3932
106341	4193
106341	4254
106341	4303
106341	4343
106341	5154
106341	5155
106341	5156
106341	5159
106341	5170
106341	5290
106341	5291
106341	5293
106341	5295
106341	5296
106341	5728
106341	5781
106341	6199
106341	6714
106341	7249
106341	7409
106341	8074
106341	8503
106341	8822
106341	9365
106341	9965
106341	10000
106341	10718
106341	10818
106341	23035
106341	23112
106341	23239
106341	26281
106341	26523
106341	27006
106341	27327
106341	50852
106341	55824
106341	57690
106341	57761
106341	64223
106341	79109
106341	84335
106341	117145
106341	145957
106341	152831
106341	192669
106341	192670
106341	253260
106342	NA
106342	161
106342	163
106342	867
106342	1175
106342	1211
106342	1950
106342	1956
106342	2060
106342	2885
106342	7314
106342	8027
106342	8874
106342	9146
106342	10252
106342	10253
106342	10254
106342	29924
106342	30011
106343	107
106343	108
106343	109
106343	111
106343	112
106343	113
106343	114
106343	115
106343	156
106343	207
106343	NA
106343	572
106343	685
106343	842
106343	867
106343	930
106343	940
106343	941
106343	942
106343	983
106343	1026
106343	1027
106343	1147
106343	1385
106343	1839
106343	1950
106343	1956
106343	2064
106343	2065
106343	2066
106343	2069
106343	2246
106343	2248
106343	2249
106343	2250
106343	2251
106343	2252
106343	2253
106343	2255
106343	2260
106343	2308
106343	2309
106343	2475
106343	2534
106343	2549
106343	2885
106343	2931
106343	2932
106343	3164
106343	3265
106343	3667
106343	3708
106343	3709
106343	3710
106343	3815
106343	3845
106343	3932
106343	4193
106343	4254
106343	4303
106343	4343
106343	4893
106343	5136
106343	5137
106343	5153
106343	5154
106343	5155
106343	5156
106343	5159
106343	5170
106343	5290
106343	5291
106343	5293
106343	5295
106343	5296
106343	5515
106343	5516
106343	5566
106343	5567
106343	5568
106343	5573
106343	5576
106343	5577
106343	5578
106343	5580
106343	5581
106343	5582
106343	5594
106343	5595
106343	5604
106343	5605
106343	5728
106343	5781
106343	6199
106343	6464
106343	6654
106343	6714
106343	7249
106343	7314
106343	7409
106343	7529
106343	8074
106343	8503
106343	8569
106343	8822
106343	9365
106343	9965
106343	10000
106343	10253
106343	10718
106343	10817
106343	10818
106343	23035
106343	23112
106343	23239
106343	26281
106343	26523
106343	27006
106343	27327
106343	50852
106343	54756
106343	57690
106343	57761
106343	64223
106343	79109
106343	84335
106343	117145
106343	145957
106343	152831
106343	192669
106343	192670
106343	196883
106343	253260
106344	2246
106344	NA
106344	2248
106344	2249
106344	2250
106344	2251
106344	2252
106344	2253
106344	2255
106344	2260
106344	8074
106344	8822
106344	9365
106344	9965
106344	26281
106344	27006
106344	152831
106345	2246
106345	NA
106345	2248
106345	2249
106345	2250
106345	2251
106345	2253
106345	2255
106345	2260
106345	8074
106345	8822
106345	26281
106345	27006
106346	2246
106346	NA
106346	2248
106346	2255
