objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
124808	0	CCDC43	17	44677437	44689797	-1	7	224	0.015734	12361
284359	1.50835642890714	IZUMO1	19	48740875	48747574	-1	6	350	0.030609	6700
115416	0.21642586193907	MALSU1	7	23299321	23309561	1	7	234	0.014022	10241
3921	0	RPSA	3	39406713	39412542	1	8	295	0.010564	5830
54468	0	MIOS	7	7566891	7607481	1	8	875	0.007556	40591
5195	0	PEX14	1	10474946	10630758	1	7	377	0.006374	155813
27249	0	MMADHC	2	149569633	149587816	-1	8	296	0.005601	18184
23568	0	ARL2BP	16	57245126	57253633	1	7	163	0.025048	8508
539	0	ATP5O	21	33903453	33915854	-1	8	213	0.005076	12402
4927	0	NUP88	17	5386026	5419739	-1	6	741	0.014364	33714
2965	0	GTF2H1	11	18322269	18367043	1	9	548	0.005816	44775
8559	0	PRPF18	10	13586939	13630868	1	7	342	0.009382	43930
11216	0	AKAP10	17	19904452	19977856	-1	7	662	0.003342	73405
6059	0	ABCE1	4	145098004	145129524	1	7	599	0.007912	31521
8626	0.745475518847293	TP63	3	189631160	189897279	1	8	680	0.013984	266120
7157	0	TP53	17	7668402	7687550	-1	8	393	0.023709	19149
122481	0.359354403974784	AK7	14	96392111	96489427	1	7	723	0.020545	97317
1944	0	EFNA3	1	155078872	155087538	1	8	238	0.004876	8667
1942	0	EFNA1	1	155127873	155134910	1	8	205	0.010058	7038
80028	0	FBXL18	7	5475797	5513792	-1	6	663	0.001575	37996
23395	0	LARS2	3	45388561	45548842	1	8	903	0.013575	160282
54663	0	WDR74	11	62832908	62840572	-1	6	385	0.005489	7665
134121	0	C5orf49	5	7830378	7851490	-1	7	147	0.008442	21113
56155	0	TEX14	17	58556677	58692055	-1	6	1497	0.015752	135379
8914	0.702770678575153	TIMELESS	12	56416373	56449416	-1	8	1209	0.01183	33044
7292	0	TNFSF4	1	173183731	173207332	-1	8	183	0.005352	23602
131669	0	UROC1	3	126481165	126517773	-1	6	736	0.017101	36609
51004	0	COQ6	14	73949934	73963112	1	8	468	0.012439	13179
81553	0	FAM49A	2	16549459	16665866	-1	6	323	0.003328	116408
51571	0.0376060319759551	FAM49B	8	129839593	130016651	-1	7	324	0.003253	177059
54994	0	GID8	20	62938089	62948475	1	8	228	0.004469	10387
10652	0	YKT6	7	44200968	44214294	1	9	198	0.01538	13327
55275	0	VPS53	17	508668	714856	-1	5	832	0.009961	206189
387695	0	C10orf99	10	84173755	84185294	1	5	81	0.037627	11540
23207	0	PLEKHM2	1	15684137	15734769	1	8	1000	0.008117	50633
7023	0	TFAP4	16	4257186	4273000	-1	6	338	0.022785	15815
129787	0	TMEM18	2	667973	677439	-1	5	122	0.026024	9467
91894	0	C11orf52	11	111918877	111926871	1	7	123	0.009611	7995
90525	1.13436997668621	SHF	15	45167214	45201175	-1	6	423	0.009372	33962
126669	0	SHE	1	154469637	154502050	-1	6	495	0.011888	32414
6461	0.776055668933217	SHB	9	37915898	38069213	-1	5	411	0.01004	153316
56961	0	SHD	19	4278601	4290723	1	5	340	0.029064	12123
64789	0	EXO5	1	40508719	40516556	1	8	373	0.008087	7838
6689	0	SPIB	19	50418938	50431053	1	7	255	0.023395	12116
54802	0.842091302489664	TRIT1	1	39841031	39883505	-1	8	467	0.010196	42475
79974	0	CPED1	7	120988697	121297444	1	7	1026	0.014879	308748
139212	0.863005109613229	PIH1D3	X	107206632	107244243	1	7	214	0.005402	37612
255061	1.06620777279943	TAC4	17	49838309	49848017	-1	6	113	0.01684	9709
3632	0	INPP5A	10	132537849	132783480	1	6	374	0.012687	245632
4999	0	ORC2	2	200910168	200963701	-1	6	577	0.003772	53534
112869	0	CCDC101	16	28553928	28591790	1	7	293	0.007462	37863
92346	1.08708226829783	C1orf105	1	172420688	172468829	1	7	183	0.014613	48142
57617	0	VPS18	15	40894430	40903975	1	8	973	0.007509	9546
136895	0	C7orf31	7	25125200	25180347	-1	6	590	0.008541	55148
201595	0	STT3B	3	31532638	31637622	1	5	825	0.001313	104985
3703	0	STT3A	11	125592795	125622759	1	8	705	0.007367	29965
389558	0.818641926677622	FAM180A	7	135728348	135748868	-1	7	173	0.011406	20521
7818	0.464149162217071	DAP3	1	155689062	155739010	1	8	398	0.010172	49949
51493	0	C22orf28	22	32387575	32412287	-1	7	505	0.006552	24713
79717	0	PPCS	1	42456341	42473381	1	8	311	0.006557	17041
64220	0	STRA6	15	74179466	74209705	-1	7	679	0.012538	30240
92691	0	TMEM169	2	216081866	216102783	1	6	297	0.020873	20918
79228	0	THOC6	16	3024031	3027755	1	8	341	0.009272	3725
80006	0	C5orf44	5	65624731	65666127	1	7	418	0.01488	41397
10714	0.587338628949887	POLD3	11	74592530	74669341	1	8	466	0.010942	76812
10464	0	PIBF1	13	72782092	73016454	1	7	757	0.008804	234363
3257	0	HPS1	10	98416198	98446963	-1	6	700	0.025941	30766
130733	0	TMEM178A	2	39665498	39717963	1	7	297	0.015358	52466
58495	0	OVOL2	20	18024152	18059190	-1	5	242	0.018489	35039
51249	0	TMEM69	1	45688175	45694436	1	5	247	0.021512	6262
83893	0.313098399014682	SPATA16	3	172889357	173141268	-1	6	568	0.006978	251912
57608	0	KIAA1462	10	30012800	30059559	-1	8	1359	0.017735	46760
130355	0.913800053821282	C2orf76	2	119301204	119366875	-1	6	126	0.008045	65672
93129	0.0447213595217682	ORAI3	16	30949084	30954938	1	7	295	0.002978	5855
80228	1.08595453328603	ORAI2	7	102433530	102456821	1	8	254	0.018783	23292
7358	0	UGDH	4	39498755	39527900	-1	6	494	0.002264	29146
4597	0	MVD	16	88651937	88663087	-1	6	400	0.02457	11151
84516	0	DCTN5	16	23641366	23673747	1	7	182	0.005455	32382
11319	0	ECD	10	73134524	73168095	-1	7	644	0.026958	33572
79693	0	YRDC	1	37802942	37808193	-1	6	278	0.005243	5252
54858	0	PGPEP1	19	18340595	18369953	1	7	209	0.033893	29359
145814	0.920480893877107	PGPEP1L	15	98967979	99007795	-1	6	142	0.044382	39817
54936	0	ADPRHL2	1	36088852	36093932	1	8	364	0.003717	5081
84545	0	MRPL43	10	100977822	100987515	-1	7	222	0.023787	9694
146562	0	C16orf71	16	4734288	4749396	1	7	520	0.047292	15109
3578	0	IL9	5	135892246	135895827	-1	9	144	0.043466	3582
84077	0.0849182107106231	C3orf20	3	14675099	14773036	1	5	905	0.025252	97938
6941	0.936207180393865	TCF19	6	31158526	31167161	1	5	345	0.003545	8636
345	0	APOC3	11	116829908	116833071	1	6	99	0.043827	3164
3704	0	ITPA	20	3208719	3223870	1	7	194	0.028534	15152
26589	0	MRPL46	15	88459478	88467402	-1	6	279	0.007386	7925
5814	0	PURB	7	44876293	44885385	-1	5	303	0.006043	9093
5394	0	EXOSC10	1	11066618	11099904	-1	8	885	0.013545	33287
26007	0	DAK	11	61333182	61353426	1	7	575	0.011699	20245
25963	0	TMEM87A	15	42210452	42273584	-1	7	555	0.006672	63133
84910	0	TMEM87B	2	112055223	112119318	1	6	555	0.003746	64096
113177	0	IZUMO4	19	2096423	2099587	1	7	214	0.025931	3165
9715	0	FAM131B	7	143353400	143382283	-1	7	350	0.011519	28884
348487	0	FAM131C	1	16057769	16073632	-1	7	280	0.02178	15864
160777	0	CCDC60	12	119334712	119541047	1	9	542	0.013122	206336
2981	0	GUCA2B	1	42153421	42155824	1	6	112	0.018111	2404
2980	0	GUCA2A	1	42162691	42164724	-1	7	115	0.021722	2034
55100	0	WDR70	5	37379265	37752672	1	7	654	0.005601	373408
339123	0	JMJD8	16	681667	684440	-1	7	306	0.006834	2774
10617	0.101467384716059	STAMBP	2	73828916	73867168	1	8	424	0.007109	38253
57559	0	STAMBPL1	10	88879368	88923502	1	7	436	0.007347	44135
23209	0.86517274616978	MLC1	22	50059391	50085929	-1	7	377	0.020232	26539
84343	0	HPS3	3	149129584	149173518	1	8	1004	0.012107	43935
84455	0	EFCAB7	1	63523342	63585370	1	6	629	0.008128	62029
91300	0	R3HDM4	19	896503	913225	-1	7	244	0.013085	16723
163747	0	C1orf177	1	54806063	54842264	1	8	418	0.012563	36202
8100	0.0376060341136101	IFT88	13	20566446	20691437	1	7	828	0.01184	124992
116224	0.00905397128487565	FAM122A	9	68780048	68783693	1	5	287	0.0033	3646
159090	0	FAM122B	X	134769566	134797232	-1	6	266	0.016975	27667
159091	0.872084510338367	FAM122C	X	134796413	134855119	1	6	195	0.045537	58707
374470	0	C12orf42	12	103237591	103496010	-1	6	359	0.034516	258420
374354	0	NHLRC2	10	113854632	113912506	1	7	726	0.01188	57875
3950	0	LECT2	5	135946911	135955034	-1	7	151	0.013535	8124
390928	0	PAPL	19	39084305	39111489	1	9	438	0.016546	27185
84833	0	USMG5	10	103389050	103396513	-1	9	58	0.019274	7464
4880	0	NPPC	2	231922095	231926328	-1	6	126	0.007814	4234
3425	0.444574120315128	IDUA	4	986997	1004557	1	7	653	0.012681	17561
90324	0	CCDC97	19	41310189	41324883	1	7	343	0.013161	14695
63892	1.10399434402798	THADA	2	43230836	43596046	-1	6	1953	0.012169	365211
51070	0	NOSIP	19	49555468	49580572	-1	6	301	0.012081	25105
81566	0	CSRNP2	12	51061205	51083671	-1	6	543	0.007548	22467
80034	0	CSRNP3	2	165469647	165689407	1	9	585	0.009506	219761
64651	0	CSRNP1	3	39141851	39154602	-1	7	591	0.017235	12752
79682	0.237729856355573	MLF1IP	4	184694065	184734132	-1	6	416	0.028401	40068
8789	0	FBP2	9	94558714	94593832	-1	6	339	0.006156	35119
2203	0	FBP1	9	94603133	94640249	-1	7	338	0.01444	37117
54939	0	COMMD4	15	75335996	75341927	1	15	209	0.020502	5932
26996	0	GPR160	3	170037947	170085396	1	6	338	0.00582	47450
653567	1.2856555374197	TMEM236	10	17752261	17800867	1	6	351	0.013758	48607
79652	0	TMEM204	16	1528741	1555580	1	8	226	0.027857	26840
201965	0.00858820831536369	RWDD4	4	183639636	183659219	-1	7	188	0.005527	19584
132989	0	C4orf36	4	86876205	86910583	-1	6	117	0.026075	34379
260436	0.0376060309071274	FDCSP	4	70226071	70235252	1	7	85	0.017333	9182
23786	0.739215383800302	BCL2L13	22	17638112	17730855	1	6	480	0.012356	92744
122622	0.408616033242078	ADSSL1	14	104724197	104747325	1	8	399	0.027593	23129
159	0.0376060298382997	ADSS	1	244408492	244452134	-1	7	456	0.009192	43643
157777	0	MCMDC2	8	66870749	66922048	1	7	627	0.003351	51300
401466	1.01836298098791	C8orf59	8	85214053	85220414	-1	8	100	0.019943	6362
15	0	AANAT	17	76453351	76470117	1	8	207	0.010028	16767
81932	0	HDHD3	9	113373418	113377009	-1	8	251	0.032479	3592
64210	0	MMS19	10	97458324	97498794	-1	6	1030	0.012511	40471
100526740	0	ATP5J2-PTCD1,PTCD1	7	99416739	99466201	-1	8	746	0.02322	49463
90701	0	SEC11C	18	59139884	59158836	1	7	192	0.01132	18953
790	0.0805030475987366	CAD	2	27217390	27243792	1	7	2225	0.008845	26403
1373	0	CPS1	2	210477682	210679107	1	6	1504	0.006984	201426
1475	0.47198880018465	CSTA	3	122325164	122341969	1	7	98	0.042652	16806
1476	0	CSTB	21	43773665	43776375	-1	12	98	0.034646	2711
56257	0	MEPCE	7	100428790	100434126	1	7	689	0.011394	5337
25763	0	CXorf27	X	37990817	37991317	1	7	117	0.011775	501
23509	0	POFUT1	20	32207822	32238664	1	7	388	0.005199	30843
9150	0	CTDP1	18	79679801	79754510	1	7	962	0.009361	74710
10190	0.571626442958636	TXNDC9	2	99319024	99336397	-1	7	226	0.013685	17374
85438	0	CABS1	4	70334954	70337116	1	9	396	0.007835	2163
54733	0	SLC35F2	11	107790991	107859188	-1	6	341	0.00882	68198
222553	0	SLC35F1	6	117907526	118317676	1	8	408	0.011799	410151
503497	0.572385172228656	MS4A13	11	60515413	60542721	1	5	152	0.033855	27309
63931	0.89897011285569	MRPS14	1	175012958	175023455	-1	8	128	0.008213	10498
84138	1.07730499806287	SLC7A6OS	16	68300615	68310965	-1	7	309	0.020108	10351
7520	0	XRCC5	2	216107658	216206293	1	6	732	0.009681	98636
83548	0	COG3	13	45464895	45536698	1	8	828	0.003602	71804
2081	0	ERN1	17	64039142	64130799	-1	7	977	0.011594	91658
10595	0	ERN2	16	23690304	23713500	-1	7	932	0.018765	23197
9962	0	SLC23A2	20	4852356	5010293	-1	7	650	0.019413	157938
9963	0	SLC23A1	5	139367196	139384943	-1	5	602	0.001692	17748
151295	0.0376060298382997	SLC23A3	2	219161459	219170095	-1	5	618	0.016462	8637
55829	0	VIMP	15	101270909	101277520	-1	7	187	0.028383	6612
7371	0	UCK2	1	165827495	165911618	1	6	261	0.007875	84124
83549	0.0376060319759551	UCK1	9	131523796	131531275	-1	5	241	0.017566	7480
54963	0	UCKL1	20	63939829	63956447	-1	6	547	0.013485	16619
730249	0	IRG1	13	76948559	76958642	1	7	481	0.02091	10084
84942	0	WDR73	15	84642376	84654290	-1	8	371	0.011228	11915
79073	0	TMEM109	11	60913899	60923443	1	8	243	0.017923	9545
85395	0	FAM207A	21	44940003	44976973	1	8	227	0.009651	36971
146802	0	SLC47A2	17	19678313	19719671	-1	6	601	0.010409	41359
55244	0	SLC47A1	17	19533854	19579033	1	8	569	0.017121	45180
190	0.0376060341136101	NR0B1	X	30304422	30309378	-1	7	470	0.010879	4957
8431	0	NR0B2	1	26911484	26914076	-1	8	257	0.007914	2593
51517	0.515094598434276	NCKIPSD	3	48673839	48685933	-1	8	722	0.014051	12095
26173	0	INTS1	7	1470277	1504382	-1	6	2190	0.020044	34106
51608	0	GET4	7	876554	896434	1	5	305	0.006283	19881
149111	0	CNIH3	1	224546861	224740567	1	5	160	0.009093	193707
347148	1.21958420203562	QRFP	9	130893428	130893838	-1	7	136	0.031502	411
9933	0	KIAA0020	9	2804152	2844130	-1	10	647	0.012442	39979
205717	0.69171107388725	KIAA2018	3	113648385	113696646	-1	8	2237	0.008819	48262
23063	0	WAPAL	10	86435256	86521821	-1	9	1275	0.006488	86566
4726	0	NDUFS6	5	1801382	1816051	1	7	124	0.01518	14670
51550	0	CINP	14	102348282	102362916	-1	8	212	0.004694	14635
54985	1.02924399086798	HCFC1R1	16	3022620	3024286	-1	8	138	0.014591	1667
4255	0	MGMT	10	129467190	129767519	1	8	211	0.011559	300330
1435	0.816479842232811	CSF1	1	109910611	109930994	1	7	554	0.003492	20384
23479	0	ISCU	12	108561463	108569384	1	9	167	0.005911	7922
9158	0	FIBP	11	65883740	65888539	-1	7	364	0.008767	4800
94103	0	ORMDL3	17	39921042	39927631	-1	7	153	0.036311	6590
29095	0	ORMDL2	12	55818022	55821175	1	8	153	0.013215	3154
94101	0.0014223391749238	ORMDL1	2	189770267	189784371	-1	10	153	0.0066	14105
55854	0	ZC3H15	2	186486158	186509361	1	7	426	0.007089	23204
81552	0	VOPP1	7	55470608	55572507	-1	7	172	0.006081	101900
55052	0	MRPL20	1	1401896	1407313	-1	5	149	0.053446	5418
7965	0	AIMP2	7	6009251	6023834	1	8	320	0.010654	14584
440163	0.0376060298382997	RNASE13	14	21032820	21034785	-1	6	156	0.006587	1966
4828	0	NMB	15	84655129	84658571	-1	6	110	0.016503	3443
115650	0	TNFRSF13C	22	41925032	41926817	-1	5	183	0.005741	1786
55127	0	HEATR1	1	236536162	236604541	-1	7	2143	0.010321	68380
119032	0	C10orf32	10	102854210	102864961	1	7	106	0.021682	10752
28987	0	NOB1	16	69741854	69754968	-1	5	411	0.019518	13115
3064	0.214222257530307	HTT	4	3074681	3243960	1	7	3077	0.01199	169280
9821	0.407704233639832	RB1CC1	8	52622458	52714466	-1	8	1594	0.004401	92009
91137	0	SLC25A46	5	110738136	110765157	1	6	418	0.004962	27022
23034	0	SAMD4A	14	54567612	54793315	1	5	717	0.013826	225704
83451	1.21104225058134	ABHD11	7	73736094	73738860	-1	6	308	0.055303	2767
100996939	0	PYURF	4	88520978	88523801	-1	6	114	0.008599	2824
147111	0	NOTUM	17	81952507	81961181	-1	6	419	0.010391	8675
84342	0	COG8	16	69328621	69339623	-1	6	528	0.018488	11003
285368	0	PRRT3	3	9945542	9952394	-1	7	982	0.016338	6853
55297	0	CCDC91	12	28190427	28550166	1	7	441	0.007184	359740
136263	0	C7orf45	7	130205525	130216844	1	6	244	0.009662	11320
10489	0	LRRC41	1	46278400	46303366	-1	6	812	0.002464	24967
344	0	APOC4,APOC2	19	44945982	44949565	1	6	127	0.026664	3584
8131	0	NPRL3	16	85801	138698	-1	8	569	0.022121	52898
404550	0.0714074192885565	C16orf74	16	85707510	85751083	-1	7	76	0.029014	43574
149371	0	EXOC8	1	231332736	231337832	-1	6	725	0.006617	5097
145853	0.00167958526770039	C15orf61	15	67521184	67527303	1	5	157	0.006472	6120
27250	0	PDCD4	10	110871795	110900006	1	8	469	0.008651	28212
11247	0.439773961865241	NXPH4	12	57216795	57226449	1	7	308	0.013892	9655
11248	0.975920655249829	NXPH3	17	49575936	49583810	1	6	252	0.008357	7875
91050	0.867186236047245	CCDC149	4	24806117	24980204	-1	7	512	0.002477	174088
259215	0.0814447641448792	LY6G6F	6	31706907	31710595	1	8	382	0.0081	3689
2121	0	EVC	4	5711189	5829005	1	6	992	0.01524	117817
84993	0	UBL7	15	74445977	74461188	-1	10	380	0.003342	15212
10970	0	CKAP4	12	106237881	106247935	-1	9	505	0.005884	10055
3692	0	EIF6	20	35278906	35284816	-1	5	245	0.006917	5911
79159	0	NOL12	22	37686337	37693478	1	7	213	0.020517	7142
54487	0	DGCR8	22	20080232	20111877	1	7	773	0.0048	31646
137735	0.0376060298382997	ABRA	8	106759483	106770244	-1	7	381	0.018438	10762
56935	0	C11orf75	11	93478472	93543380	-1	9	59	0.017163	64909
89882	0	TPD52L3	9	6328349	6331900	1	6	136	0.017306	3552
7165	0	TPD52L2	20	63865228	63891545	1	6	229	0.013507	26318
7163	0	TPD52	8	80034868	80171659	-1	7	224	0.009587	136792
7164	0.353536418807908	TPD52L1	6	125153730	125263498	1	6	204	0.020162	109769
51651	1.2101370295799	PTRH2	17	59697306	59707495	-1	8	179	0.017239	10190
80262	0	C16orf70	16	67109899	67148539	1	9	422	0.010517	38641
819	0.912361632352849	CAMLG	5	134738480	134752160	1	8	296	0.003539	13681
27094	0	KCNMB3	3	179239749	179267050	-1	7	276	0.010664	27302
3779	0	KCNMB1	5	170378161	170389677	-1	7	191	0.017871	11517
10242	0	KCNMB2	3	178536298	178844429	1	6	235	0.004316	308132
55684	0	RABL6	9	136807922	136841187	1	7	728	0.023488	33266
27010	0.891683091690778	TPK1	7	144451941	144836395	-1	8	243	0.004357	384455
16	0.758042594904877	AARS	16	70252394	70289555	-1	7	968	0.014269	37162
57505	0	AARS2	6	44298726	44313357	-1	6	985	0.009699	14632
51061	0.452459191580367	TXNDC11	16	11679083	11742792	-1	8	958	0.022796	63710
23508	0	TTC9	14	70641787	70675360	1	6	222	0.005202	33574
9154	0	SLC28A1	15	84884604	84945796	1	8	648	0.017685	61193
9153	0.654397368798082	SLC28A2	15	45252230	45275934	1	7	658	0.024091	23705
64078	1.70766969853865	SLC28A3	9	84275850	84368498	-1	8	692	0.006648	92649
5025	0	P2RX4	12	121209861	121234106	1	6	388	0.017757	24246
5027	0	P2RX7	12	121132819	121186551	1	6	595	0.005696	53733
5023	0	P2RX1	17	3896591	3916666	-1	6	399	0.014355	20076
5024	0	P2RX3	11	57338367	57370076	1	8	397	0.012139	31710
5026	0	P2RX5	17	3673227	3696404	-1	5	409	0.005274	23178
9127	0	P2RX6	22	21015153	21028013	1	6	441	0.012096	12861
389177	0	TMEM212	3	171843349	171859318	1	7	181	0.028439	15970
2222	0	FDFT1	8	11795573	11839309	1	7	417	0.014482	43737
154313	0	C6orf165	6	87407972	87464473	1	6	622	0.008334	56502
100132916	0	FAM159B	5	64690308	64718190	1	6	160	0.01949	27883
348378	1.00215353344776	FAM159A	1	52633344	52667514	1	5	190	0.012056	34171
220388	0.153140715662915	CCDC89	11	85683850	85686277	-1	7	374	0.01087	2428
143570	0	XRRA1	11	74840910	74949187	-1	6	792	0.034821	108278
79447	0	PAGR1	16	29816207	29822495	1	7	254	0.021788	6289
100526761	0	CCDC169-SOHLH2,SOHLH2	13	36168208	36297855	-1	10	497	0.043643	129648
55328	1.00527215976083	RNLS	10	88273864	88583854	-1	6	342	0.006987	309991
149175	0	MANEAL	1	37794049	37801606	1	10	457	0.00834	7558
79694	0	MANEA	6	95577497	95609457	1	7	462	0.008271	31961
26046	0	LTN1	21	28928144	28992956	-1	7	1812	0.010203	64813
29928	0	TIMM22	17	997117	1002167	1	5	194	0.058841	5051
64963	1.3463841934964	MRPS11	15	88467453	88478630	1	10	195	0.050972	11178
4351	0	MPI	15	74890011	74899457	1	5	423	0.007177	9447
57646	0.353615599569742	USP28	11	113797875	113875570	-1	7	1077	0.00591	77696
29761	0	USP25	21	15730008	15880072	1	7	1055	0.005763	150065
53349	0.0376060298382997	ZFYVE1	14	72969445	73027212	-1	6	777	0.005882	57768
26521	0	TIMM8B	11	112084800	112086798	-1	10	83	0.012503	1999
84435	0	GPR123	10	133070929	133131675	1	7	560	0.031148	60747
25960	0	GPR124	8	37796883	37843986	1	6	1331	0.014745	47104
166647	0.0376060255629878	GPR125	4	22387374	22516054	-1	7	1319	0.012847	128681
84936	0	ZFYVE19	15	40807076	40814569	1	7	396	0.017447	7494
550	0.0447213607928256	AUP1	2	74526648	74529892	-1	8	466	0.010545	3245
55718	0.0699927108505372	POLR3E	16	22297375	22335103	1	8	708	0.018575	37729
29882	0.00813526422468864	ANAPC2	9	137174784	137188605	-1	7	822	0.020464	13822
163154	0	PRR22	19	5782960	5784765	-1	6	378	0.035918	1806
10899	0	JTB	1	153974269	153977975	-1	7	146	0.021053	3707
196528	1.44231367345653	ARID2	12	45729691	45908037	1	7	1774	0.007023	178347
4705	0	NDUFA10	2	239957372	240025402	-1	7	324	0.019339	68031
6623	0.833181622576045	SNCG	10	86957774	86963260	1	6	127	0.009109	5487
147339	0	C18orf25	18	46174022	46266992	1	5	404	0.011684	92971
83605	0	CCM2	7	44999746	45076470	1	7	465	0.008801	76725
1040	0	CDS1	4	84582904	84651340	1	7	461	0.002546	68437
8760	0	CDS2	20	5126761	5197887	1	7	431	0.012916	71127
56729	0	RETN	19	7669086	7670454	1	6	108	0.029959	1369
84666	0	RETNLB	3	108755639	108757283	-1	7	111	0.065338	1645
201799	0	TMEM154	4	152626114	152680165	-1	6	183	0.030901	54052
2592	1.07834084986771	GALT	9	34646589	34650598	1	7	379	0.005448	4010
203190	0	LGI3	8	22146830	22156831	-1	7	548	0.011991	10002
55203	0	LGI2	4	24998849	25030792	-1	7	545	0.008319	31944
9211	0	LGI1	10	93757809	93798159	1	6	557	0.003684	40351
163175	0.0376060298382997	LGI4	19	35124513	35135274	-1	5	537	0.018221	10762
5961	0	PRPH2	6	42696595	42722853	-1	9	346	0.009493	26259
6094	0	ROM1	11	62612741	62615120	1	7	351	0.02846	2380
255374	0	MBLAC1	7	100126694	100128498	1	6	266	0.016678	1805
7917	0	BAG6	6	31639028	31660767	-1	7	1125	0.011535	21740
10268	0.919556318005285	RAMP3	7	45157768	45184250	1	8	148	0.015304	26483
10266	1.02223205407414	RAMP2	17	42761194	42763041	1	6	175	0.012199	1848
10267	0	RAMP1	2	237859544	237912114	1	6	148	0.007608	52571
63935	0	PCIF1	20	45934678	45948023	1	7	704	0.010471	13346
5193	0	PEX12	17	35574795	35578637	-1	9	359	0.011342	3843
11258	0	DCTN3	9	34613545	34620523	-1	9	186	0.0059	6979
55586	0	MIOX	22	50486784	50490321	1	6	285	0.024012	3538
4798	0	NFRKB	11	129863775	129895595	-1	9	1324	0.017078	31821
26289	0	AK5	1	77281977	77559969	1	8	562	0.010097	277993
203	0	AK1	9	127866480	127877743	-1	7	194	0.01575	11264
51727	0	CMPK1	1	47333797	47378839	1	9	228	0.013724	45043
80021	0.578007613685782	TMEM62	15	43133524	43185147	1	5	643	0.008423	51624
54360	0.00929358539632806	CYTL1	4	5014586	5019470	-1	7	136	0.007974	4885
7153	0.198418848351158	TOP2A	17	40388521	40417950	-1	7	1531	0.006144	29430
7155	0.452145782904135	TOP2B	3	25597905	25664905	-1	8	1621	0.007656	67001
55626	0	AMBRA1	11	46396412	46594069	-1	7	1297	0.004836	197658
131870	0	NUDT16	3	131381671	131388830	1	8	195	0.011234	7160
30849	0	PIK3R4	3	130678934	130746852	-1	6	1358	0.00599	67919
5919	0	RARRES2	7	150333944	150341683	-1	8	163	0.019871	7740
51535	0	PPHLN1	12	42326145	42450801	1	8	425	0.002593	124657
9984	0	THOC1	18	214520	268059	-1	7	657	0.005708	53540
64863	0.685771750355553	METTL4	18	2537525	2571490	-1	7	472	0.009188	33966
219854	1.19049768077124	TMEM218	11	125094370	125111763	-1	6	115	0.018971	17394
54856	0	GON4L	1	155749658	155859400	-1	6	2194	0.013988	109743
2235	0.0531829589358814	FECH	18	57544841	57586737	-1	8	423	0.004855	41897
28958	0	COA3	17	42797618	42798725	-1	9	106	0.019312	1108
3600	0	IL15	4	141636596	141733987	1	8	162	0.01576	97392
160298	0	C11orf42	11	6205568	6211135	1	6	333	0.015091	5568
51099	0	ABHD5	3	43690883	43722725	1	6	349	0.002896	31843
63874	0	ABHD4	14	22598238	22612359	1	8	342	0.028567	14122
283152	0	CCDC153	11	119190226	119206235	-1	5	209	0.003981	16010
7737	0	RNF113A	X	119870532	119871828	-1	9	343	0.006024	1297
140432	0	RNF113B	13	98175785	98177267	-1	6	322	0.038131	1483
10102	0.630367998194664	TSFM	12	57782745	57802856	1	8	325	0.009025	20112
374882	0	TMEM205	19	11342776	11346335	-1	7	189	0.004823	3560
158427	0.0531829589358814	TSTD2	9	97600080	97633680	-1	8	516	0.011353	33601
966	0	CD59	11	33703010	33736479	-1	8	128	0.038499	33470
22820	0	COPG1	3	129249610	129277773	1	7	874	0.011389	28164
55851	0.00216709514460144	PSENEN	19	35745577	35747155	1	6	101	0.011579	1579
92370	0.454619065025908	ACPL2	3	141231825	141294903	1	8	480	0.014926	63079
53918	0	PELO	5	52787940	52802617	1	7	385	0.005279	14678
4077	1.10740755793297	NBR1	17	43170481	43211688	1	6	964	0.007477	41208
150483	0	TEKT4	2	94871433	94876829	1	6	433	0.043887	5397
83659	0	TEKT1	17	6799981	6831741	-1	7	418	0.028343	31761
27285	1.09529978747015	TEKT2	1	36084075	36088276	1	6	430	0.007724	4202
146279	0	TEKT5	16	10627501	10694945	-1	7	485	0.007944	67445
64518	0	TEKT3	17	15303812	15341641	-1	8	490	0.011088	37830
7150	0	TOP1	20	41028822	41124487	1	8	767	0.006438	95666
116447	0	TOP1MT	8	143309324	143359979	-1	7	601	0.026525	50656
85569	0	GALP	19	56176020	56185775	1	6	116	0.041487	9756
9688	0	NUP93	16	56730105	56848725	1	9	819	0.011329	118621
84984	0	CEP19	3	196706273	196712259	-1	12	167	0.018645	5987
79865	0	TREML2	6	41189749	41201187	-1	7	370	0.031048	11439
221143	0	N6AMT2	13	20728931	20773956	-1	8	214	0.014592	45026
151246	0.820968704741829	SGOL2	2	200526142	200584095	1	7	1259	0.020582	57954
2176	0	FANCC	9	95099054	95317709	-1	8	558	0.00787	218656
23252	0	OTUD3	1	19881863	19912945	1	6	394	0.010897	31083
51053	0	GMNN	6	24774931	24786099	1	8	209	0.020393	11169
345643	0.870355281830417	MCIN	5	55219597	55227315	-1	6	385	0.020817	7719
57407	0	NMRAL1	16	4461689	4474895	-1	7	299	0.011749	13207
128710	0	SLX4IP	20	10435303	10623903	1	8	408	0.012972	188601
84514	0	GHDC	17	42189087	42194532	-1	8	532	0.00984	5446
387914	1.00443540344088	SHISA2	13	26044597	26051060	-1	6	295	0.010766	6464
